id;id_index;kode_provinsi;nama_provinsi;kab_kota;nama_jembatan;periode_update;kategori;jumlah;satuan;tahun
2166;300265516;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM II;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3419;300273034;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM II;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4672;300257998;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM II;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5925;300280552;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM II;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7178;300288070;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM II;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
914;300250486;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2167;300265522;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3420;300273040;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4673;300258004;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5926;300280558;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7179;300288076;35;JAWA TIMUR;KABUPATEN BANYUWANGI;POH BEM BEM III;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
762;300249576;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
2015;300264612;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3268;300272130;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4521;300257094;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5774;300279648;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
7027;300287166;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM I;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
764;300249586;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2017;300264622;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3270;300272140;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4523;300257104;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5776;300279658;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7029;300287176;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM II;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
763;300249581;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2016;300264617;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3269;300272135;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4522;300257099;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5775;300279653;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7028;300287171;35;JAWA TIMUR;KABUPATEN KEDIRI;POH BLEMBEM III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
785;300249713;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2038;300264749;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3291;300272267;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4544;300257231;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5797;300279785;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7050;300287303;35;JAWA TIMUR;KABUPATEN KEDIRI;POH KECIK I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
723;300249341;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1976;300264377;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3229;300271895;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4482;300256859;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5735;300279413;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6988;300286931;35;JAWA TIMUR;KABUPATEN KEDIRI;POJOK;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
243;300246461;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1486;300261437;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2739;300268955;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3992;300253919;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5245;300276473;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6498;300283991;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
245;300246473;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1488;300261449;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2741;300268967;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3994;300253931;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5247;300276485;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6500;300284003;35;JAWA TIMUR;KABUPATEN BOJONEGORO;POKAK III;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1159;300251957;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2412;300266993;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3665;300274511;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4918;300259475;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6171;300282029;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7424;300289547;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1160;300251963;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2413;300266999;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3666;300274517;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4919;300259481;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6172;300282035;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7425;300289553;35;JAWA TIMUR;KABUPATEN BONDOWOSO;POLER II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
453;300247721;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1696;300262697;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2949;300270215;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4202;300255179;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5455;300277733;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6708;300285251;35;JAWA TIMUR;KOTA MALANG;POLOWIJEN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
252;300246515;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1495;300261491;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2748;300269009;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4001;300253973;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5254;300276527;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6507;300284045;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
253;300246521;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1496;300261497;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2749;300269015;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4002;300253979;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5255;300276533;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6508;300284051;35;JAWA TIMUR;KABUPATEN TUBAN;PONCO II;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
445;300247673;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1688;300262649;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2941;300270167;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4194;300255131;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5447;300277685;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6700;300285203;35;JAWA TIMUR;KABUPATEN MALANG;PONCO PAIT;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1137;300251825;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2390;300266861;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3643;300274379;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4896;300259343;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6149;300281897;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7402;300289415;35;JAWA TIMUR;KABUPATEN BONDOWOSO;PRAJEKAN KIDUL I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
81;300245490;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1324;300260466;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2577;300267984;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3830;300252948;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5083;300275502;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6336;300283020;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (A);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
82;300245496;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1325;300260472;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2578;300267990;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3831;300252954;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5084;300275508;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6337;300283026;35;JAWA TIMUR;KABUPATEN SIDOARJO;PRAMBON NO.1 (B);2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
623;300248741;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1876;300263777;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3129;300271295;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4382;300256259;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5635;300278813;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6888;300286331;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRAMPELAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
272;300246635;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1515;300261611;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2768;300269129;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4021;300254093;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5274;300276647;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6527;300284165;35;JAWA TIMUR;KABUPATEN TUBAN;PRAYUNGAN;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1221;300252328;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2024-Q1;KONDISI RUSAK BERAT;1;UNIT;2024
2474;300267364;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3727;300274882;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4980;300259846;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
6233;300282400;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
7486;300289918;35;JAWA TIMUR;KABUPATEN SAMPANG;PRENGELES TRAGIH;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
1837;300263542;35;JAWA TIMUR;KABUPATEN TRENGGALEK;PRIGI;2024-Q2;KONDISI RUSAK BERAT;1;UNIT;2024
3090;300271060;35;JAWA TIMUR;KABUPATEN TRENGGALEK;PRIGI;2024-Q3;KONDISI RUSAK BERAT;1;UNIT;2024
4343;300256024;35;JAWA TIMUR;KABUPATEN TRENGGALEK;PRIGI;2024-Q4;KONDISI RUSAK BERAT;1;UNIT;2024
5596;300278578;35;JAWA TIMUR;KABUPATEN TRENGGALEK;PRIGI;2025-S1;KONDISI RUSAK BERAT;1;UNIT;2025
6849;300286096;35;JAWA TIMUR;KABUPATEN TRENGGALEK;PRIGI;2025-S2;KONDISI RUSAK BERAT;1;UNIT;2025
1224;300252348;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
2477;300267384;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
3730;300274902;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
4983;300259866;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
6236;300282420;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
7489;300289938;35;JAWA TIMUR;KABUPATEN SAMPANG;PRINGKELES;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
639;300248837;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1892;300263873;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3145;300271391;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4398;300256355;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5651;300278909;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6904;300286427;35;JAWA TIMUR;KABUPATEN PACIRTAN;PRONGGO;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
101;300245609;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1344;300260585;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2597;300268103;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3850;300253067;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5103;300275621;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6356;300283139;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCANGRO;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
31;300245189;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1274;300260165;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2527;300267683;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3780;300252647;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5033;300275201;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6286;300282719;35;JAWA TIMUR;KABUPATEN LAMONGAN;PUCUNG 2;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
1058;300251351;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
2311;300266387;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
3564;300273905;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4817;300258869;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
6070;300281423;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
7323;300288941;35;JAWA TIMUR;KABUPATEN JEMBER;PUGER I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
244;300246468;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2024-Q1;KONDISI RUSAK SEDANG;1;UNIT;2024
1487;300261444;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2024-Q2;KONDISI RUSAK SEDANG;1;UNIT;2024
2740;300268962;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2024-Q3;KONDISI RUSAK SEDANG;1;UNIT;2024
3993;300253926;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2024-Q4;KONDISI RUSAK SEDANG;1;UNIT;2024
5246;300276480;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2025-S1;KONDISI RUSAK SEDANG;1;UNIT;2025
6499;300283998;35;JAWA TIMUR;KABUPATEN BOJONEGORO;PUGUH REJO;2025-S2;KONDISI RUSAK SEDANG;1;UNIT;2025
427;300247565;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1670;300262541;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2923;300270059;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
4176;300255023;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5429;300277577;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6682;300285095;35;JAWA TIMUR;KABUPATEN MALANG;PUJON;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
27;300245165;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1270;300260141;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2523;300267659;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3776;300252623;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5029;300275177;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6282;300282695;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE I;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
20;300245123;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1263;300260099;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2516;300267617;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
3769;300252581;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2024-Q4;KONDISI RUSAK RINGAN;1;UNIT;2024
5022;300275135;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2025-S1;KONDISI RUSAK RINGAN;1;UNIT;2025
6275;300282653;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE KIDUL;2025-S2;KONDISI RUSAK RINGAN;1;UNIT;2025
28;300245171;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE TIKUNG II;2024-Q1;KONDISI RUSAK RINGAN;1;UNIT;2024
1271;300260147;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE TIKUNG II;2024-Q2;KONDISI RUSAK RINGAN;1;UNIT;2024
2524;300267665;35;JAWA TIMUR;KABUPATEN LAMONGAN;PULE TIKUNG II;2024-Q3;KONDISI RUSAK RINGAN;1;UNIT;2024
